date,userName,title,rating,isEdited,review,crawled_at,url,app_id,country,app_name,_id,developerResponse
29-11-2017 05:52,Sandra Zivkovic,WhatsApp,2,False,Seit ich es geupdateat hab geht es nich mehr ich geh rein es werft mich raus das ist so nervig was soll ich jetzt tun weil wenn ich es lösche ist alles weg gruppen!😡,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,df21b81c-9e68-55fe-8b0d-f6a9d169dc69,
16-01-2011 17:11,Niwi59,Super,5,False,Ist einfach Spitze dieses App!  Telefonieren über Internet wäre noch super! ,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,489b60a0-e5aa-5b49-bb26-1d25c2202025,
26-02-2017 12:18,AiMitZzChris,Warum?,5,False,Die neue Statusfunktion ist umsonst,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,70213e62-0aad-5c17-ae0e-2064afd77010,
06-01-2012 22:20,Gutesache,Guut :),3,False,Bis auf das das es manchmal länger dauert zum seden is genial :D,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,60c39554-24e2-53ce-802f-830f2648baf1,
12-01-2012 06:10,Fb0000,Super !!!,5,False,Toller app 👍,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,713b8d4f-2d4c-5456-8940-aeca22f00c6c,
16-11-2012 17:08,Schlabbarossa,1A,5,False,bin zufrieden! vielleicht mehr Fotos auf einmal senden wäre Ideal :),21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,2629ebcd-2b8d-559e-84fe-d31ad05d5c4d,
07-01-2017 07:46,bubblebu_09,Super,5,False,Ich liebe Whatsapp und finde es sehr gut gemacht. Ich habe mich mit Bitmoji verbunden und jetzt schwiert ein Bitmoji-kopf bei Whatsapp herum. Dasfinde ich nicht so toll. Sonst aber super.,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,837a69f6-07f9-539a-aab4-2a49bd490382,
02-11-2011 06:55,Asdf3634,Amazing,5,False,Really truly amazing,20-02-2021 23:53,https://apps.apple.com/au/app/talking-tom-cat-2/id421997825,421997825,au,talking-tom-cat-2,3971d405-5754-5336-b9aa-5c3792546fee,
12-09-2014 14:00,AppKontrolle,Whats App funktioniert nicht mehr!!!,1,False,Wenn ich es starte bleibt es immer hängen!! Momentan komplett nutzlos! PS: habe das neueste iOS update und ein iPhone 4S,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,6102d523-aec8-5758-9b55-65ba2227f0b3,
01-09-2012 20:48,Emesabi,suuupeeer !,5,False,Es ist so toll ! einfach 5* !!!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,becb4b22-73cc-50b0-be83-b77fb7696050,
11-09-2014 16:33,xx__Sophie__xx,Dringende Änderung!,1,False,*hust* benachrichtigungen einschalten *hust* Ich bin nicht blöd ich hab mich selbst dazu entschieden es auszuschalten und das bleibt so,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,f23ff947-5a6e-5eb0-9934-d3470bcf9cce,
21-10-2016 06:43,yolo12248924,Töne!?,2,False,Seit dem neuen Update sind die Benachrichtigungstöne nicht mehr so wie ich sie eingestellt hab! Bitte schnell ändern!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,e5a8e276-550b-5f7a-b56c-64b23f862756,
12-10-2014 08:41,Urh dumm,Spion gefunden :0,1,False,Whats App aka. Spionage App von USA. Nein Danke.,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,91c4964b-3720-5c6c-90ab-a3e0a4d615d4,
10-10-2012 08:10,Birgit.l.,Beste App......,5,False,... aber bitte dringend umstellen auf iPhone 5!!!!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,0da295c8-b61b-551f-8934-2e83abad9818,
27-01-2012 21:51,J a y d e,Good app,3,False,This app is awesome!,20-02-2021 23:53,https://apps.apple.com/au/app/talking-tom-cat-2/id421997825,421997825,au,talking-tom-cat-2,a6f44be5-4bfd-52aa-a053-97f33a0695a1,
24-01-2015 15:17,Jutschy,So cool,5,False,Cool,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,c9a5488a-98e5-57e4-86f6-834daf4c2f14,
27-02-2013 18:10,Flo´siPhone,mittelmäßig,1,False,"Leider läht what´s app sehr lange und ich finde diese app ist gut aber sie sollte anscheinendend kostenpflichtigwerden, dass finde ich nicht so gut!:=( Ich lebe in Berlin und schreibe mit meinen Freunden täglich nach LA( Los Angels) und New York, denn sie ist schneller wie einen SMS und kostet nichts!",21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,31703875-b98d-5894-9be2-5d0ad06e18d7,
23-03-2016 18:56,Babs4879,Top,5,False,Geniale App!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,c0041cae-d265-555c-aa09-12b65a173287,
18-03-2020 19:48,denise.nisi,Dunkel Modus...,2,False,Ich mag den Dunkelmodus bei Apple generell aber ich hätte gerne die „Weiße Version“ lieber ohne das ich den Rest des Handys auf Hell stellen muss... finde es unübersichtlich im Chat mit Schwarz und Grünen Hintergrund vom geschriebenen im Chat!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,031302b4-2ca1-5a70-ba74-679122818cc5,
20-10-2017 12:36,kohlenstaub,Gut für Beziehungen,5,False,Es ist eine Freude mit WhatsApp mit Freunden/innen zu kommunizieren 😀,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,46d46d09-263e-519c-bdee-8afa74a9f8be,
04-02-2012 09:45,Firo..,Top,5,False,Funktioniert bei mir tadellos! Eine der besten Apps!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,28d696a3-2b68-5d8d-8939-77e2339ab0f6,
24-02-2017 21:31,Christoph16,Ich liebe dieses neue Statussystem!!!,5,False,Bitte verändert das jetzige Statussystem bitte nicht!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,507dd0e3-87e0-5234-8118-a2e3673754fa,
23-03-2012 12:55,Wolfirk144,Tooop,5,False,Einfoch top app..,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,4c0042b8-b3c1-5d98-9851-5459fc68709c,
17-11-2012 08:14,Sandrarab,iPad,4,False,I would be nice if there is also a whatsapp for ipad,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,76032ef1-41ee-55de-9955-43b0988cafa2,
29-07-2016 14:09,someonespecialaf94492,top,5,False,beste app☺️,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,6a87ab5a-9c42-53c2-b29d-cea30abacd74,
04-09-2011 13:55,Firemanspud,Talking Tom 2,5,False,Absolutely Awesome the purrrrrrrring freaked out my cat luv it,20-02-2021 23:53,https://apps.apple.com/au/app/talking-tom-cat-2/id421997825,421997825,au,talking-tom-cat-2,31f46667-2083-504f-b01c-fea00952c14f,
01-07-2020 19:34,nekø,pure TALMUDIC Pedo SPYware,1,False,pedophilia app !!!!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,2168f50d-894e-5683-bf9a-6a57905db171,
04-03-2017 18:45,Tunesnoozer,Weg mit dem neuen Statusfurz,1,False,Wieso kann man nicht die alte bewährte Statusmeldungen einfach lassen und nicht etwas nachmachen was e keiner will. Daher weg mit dem neuen Statusfurz!!!! Eigentlich sollten es ITler wissen - Never Change a Running System !!!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,85afae83-9f3f-5c09-96e0-f3da6ff67847,
19-11-2011 23:42,Kristie :),Talking tom,4,False,I love talking tom! He is so funny and cute,20-02-2021 23:53,https://apps.apple.com/au/app/talking-tom-cat-2/id421997825,421997825,au,talking-tom-cat-2,4d42d35b-4117-5857-b6b8-d555bfdaf39e,
06-08-2012 21:26,Vexeer,Bewusernswert :),5,False,Nice App...,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,e6f1814a-14a4-5a34-b180-53d093dca272,
03-12-2014 15:13,GrazerToni,Ok,5,False,Einfach super,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,2ebe90e2-f713-5097-bb6d-cd2680747a0c,
17-11-2014 19:47,HamzaKavkaz,Stürzt ab,5,False,"Die App stürzt in letzter Zeit oft ab. Vor allem, wenn ich einen Text verschicke (zwar nicht immer aber in letzter Zeit ziemlich oft) PS: Falls mein Handy das Problem ist, tut es mir Leid.",21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,7dbbe95b-dc2a-5cf5-816e-6dde0d0e7648,
21-10-2011 07:32,ernstlueger,Stark,4,False,Sehr gutes App,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,edfaf8bc-f89d-5a10-8359-899c3d400143,
11-07-2012 11:39,Fadyghaly,Very funny,5,False,It made me really laugh . Thank u,20-02-2021 23:53,https://apps.apple.com/au/app/talking-tom-cat-2/id421997825,421997825,au,talking-tom-cat-2,a9d8f676-32e0-5292-935d-341206f36aab,
15-07-2011 11:01,Spabs,Talking tom2,4,False,Haha cute!cant wait for no. 3 to come out,20-02-2021 23:53,https://apps.apple.com/au/app/talking-tom-cat-2/id421997825,421997825,au,talking-tom-cat-2,9fb62189-f8fb-56a1-8011-3660fa6c41f4,
29-03-2012 14:26,Chris @ home,Ausgezeichnetes App,5,False,Ich könnte nicht mehr ohne ist echt der Hammer es wäre nur gut wenn man auch über Namen freunde findet....,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,b24ed89f-4f4d-5b08-9523-cb777ba06c26,
04-01-2012 22:31,billym123,Tomy D,4,False,It is so cool but it needs more things that he can do but it is steel the best game it is so cool it is on🔥.👌✌👍⚡,20-02-2021 23:53,https://apps.apple.com/au/app/talking-tom-cat-2/id421997825,421997825,au,talking-tom-cat-2,cd92deb2-b793-5af5-8204-3fe111748b70,
31-10-2012 07:37,ChelseaMoe,iPhone 5 support ?,1,False,Wann gibt es endlich iPhone 5?support ? -.-,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,28388a7d-3e28-59ec-a064-a82d20517d2b,
30-05-2011 10:30,Julesneo1,So much fun and hilarious!!!,5,False,"This app is heaps of fun for all ages, very cute animals! Tom and Ben are funny!",20-02-2021 23:53,https://apps.apple.com/au/app/talking-tom-cat-2/id421997825,421997825,au,talking-tom-cat-2,855c8efa-1ed9-54e1-b5ba-79efde3d69d9,
05-08-2014 08:36,DonniPredi,Update ?,3,False,Nicht iOS 8 tauglich ! Sonst ganz ok !,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,96950987-3c22-5a12-862b-957413e51f9b,
10-08-2011 14:27,Friedensmarmelade,Sehr gut,5,False,Ich liebe WhatsApp ,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,cd983ff2-0c37-5456-88f2-8cb38e3cfeaf,
10-12-2019 16:58,PE_99,Get rid of the long loading time,4,False,"This app is perfect no doubt, but please remove the long loadingtime where it says ""from Facebook"", yeah we all know that, but it is really annoying to see this everytime. Please remove this again, like before.",21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,ce97e3fb-77cf-580b-9372-2b72d70dc261,
11-08-2011 12:29,Mace111111111111,Genial,5,False,Whats app ist einfach genial und easy!!!!!!!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,3d16738b-db96-591e-a2b5-f6e67af5b607,
28-01-2019 08:33,Rose0987654321🌹,😡👎,1,False,"Wieder mal ein neues Update, aber immer noch KEINE FAVORITEN-LISTE! Warum???",21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,8e1a4abd-f70f-598d-a7a7-7bab256bd474,
17-11-2012 09:47,Sem_ina,;),5,False,Das einzige was mir nicht taugt ist dass es was kostet aber naja aber die kosten sind es Wert 👍,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,44220fe6-999c-543c-a080-189428e9337b,
15-06-2011 22:49,JoMA70,TOP,5,False,"Super zufrieden, einfach und macht Spaß",21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,e51dbda5-fca3-5b0f-9189-11629d298039,
01-04-2016 16:01,Mario (Bart1984),Statt blaue Häkchen hab ich 6oder7 stehen??,2,False,"Habe ein iPhone 6s und sehe seit 2 Wochen keine Häkchen und blaue Häkchen und wenn ich Bilder bekomme wird nicht automatisch in mein iPhone Fotos gespeichert Wenn ich eine Nachricht bekomme sehe ich eine 2,4 oder ein ? Und dann kommt erst der Text Wieso und warum???? Bitte um Hilfe",21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,66fe8846-3018-5ef9-8552-4350d8324be2,
13-02-2013 09:53,Lenka2000,WhatsApp,5,False,Super App! Kann man nur weiterempfehlen!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,002d58bc-5059-584b-b0a3-dcf1f5fe6a07,
08-02-2013 17:50,Leon Tratnig,Geil,5,False,Voll cool! :-),21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,f1b4f291-dd6b-5a4b-94ca-2dc1ce05d07f,
08-08-2013 16:25,Hybridcombi Luigi,Einfach aber erfüllt seinen Zweck,5,False,Wenn man längere Videos senden könnte oder Videos mit Ton wäre das schon eine gute Verbesserung. Ebenso dass das Chat-Hintergrundbild man für jede Person anpassen könnte. Und vielleicht eine Videoübertragung(Also Video Gespräch). Unter diesen Voraussetzungen wäre WhatsApp für mich Perfekt,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,54c0ae0e-f1d3-52ef-99d2-0c9726324bbf,
30-07-2011 12:54,Tefa_way,Nice,5,False,Very good,20-02-2021 23:53,https://apps.apple.com/au/app/talking-tom-cat-2/id421997825,421997825,au,talking-tom-cat-2,716ea281-76a4-5482-b324-e63411850fbb,
21-08-2012 22:53,Geri513,Genial,5,False,"Eines der besten und Sinnvollsten App's dies im Store gibt.!!! Bin überascht das Apple so etwas zulässt, da sonst eh alles beinhart zensiert wird oder gar nicht erst in den Store kommt dank der Apple Firmenpolitik.",21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,05fa70d7-f220-5e70-91f6-1ca57f3e53cc,
26-07-2013 17:37,scmpino,WhatsApp,5,False,Tip Top nur ich kann meinen Freunden bei Brodcast aus Deutschland nicht schreiben . Alles Super!!!!!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,d0e1248e-9af8-58f0-b7da-ee884d439daa,
25-06-2011 14:54,Warwickman,Tom,5,False,Tom Foolery,20-02-2021 23:53,https://apps.apple.com/au/app/talking-tom-cat-2/id421997825,421997825,au,talking-tom-cat-2,498120fd-51c1-56da-999c-95f51df39a0c,
24-06-2012 11:36,dadamjanm,beshte w.,5,False,ist supper !!! ;)),21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,45f81f6f-1ba9-5d6e-ac44-214d9b8bc617,
18-04-2010 15:17,MattColdplayFam,Ausgezeichnet,5,False,"Also ich hab mich bis jetz immer von solchen Messenger Programmen ferngehalten wegen lästigen vertragsangeboten, versteckten Gebühren, etcetera... Aber whatsapp is genial. Is generell wie SMS schreiben, aber ohne kosten! Man kann zu mehrt chatten, Bilder versenden (auch videos und Audiodateien) und das alles gratis! [man braucht halt ein iPhone) Bin begeistert, weiter so!",21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,a44f73bb-1c10-5250-801c-94e07d7c68eb,
17-07-2013 02:48,zotti10000,:),5,False,Es ist chaos brate,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,59fe25d8-2536-5b02-be47-dba84a8ba21d,
11-12-2013 20:35,Kathl-*-,Update?,1,False,"Wann gibt's ein update, stürzt dauernd ab! Man kann somit nichts damit anfangen :(",21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,f81161e6-effe-52de-811a-6cd43819ff23,
10-04-2012 00:19,Nikolai Rastl,Update,2,False,Funktioniert seit dem letzten Update nicht mehr richtig. Stürzt ständig ab und dann sind alle Nachrichten und Medien weg. Ansonsten eine sehr gute App.,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,2abcd2c6-e39f-5720-a51f-3d046a24090e,
28-09-2013 18:54,_DocApple_,Update,4,False,Seit iOS7 läufts nicht mehr so rund. Zudem entsteht beim öffnen eines Chats immer eine Lücke zwisch tastatur und Eingabezeile Wäre mal an der Zeit für ein neues Update und für einen neuen Style,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,fdec7e8b-5c4f-5e47-b1e1-3b51caf71de0,
20-10-2017 04:00,BlackHunter,Seit Update,1,False,auf iOS 11 wird man nur noch Sporadisch auf neue Nachrichten hingewiesen! Bitte dies dringend beheben!!!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,8208332f-4bae-572e-9bb9-2717efa61cac,
09-09-2014 18:16,Klara M.,Geht noch alles ...,5,False,Aber wie ändert man den Status ?!?!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,19da1a08-6932-5909-9b65-750c79302389,
11-09-2014 09:21,Bernd Lassak,hinweis,1,False,"Seit dem update bekomm ich jedes mal die meldung sas ich mein mikro freigeben solle... Desweiteren lässt er mich diesen artikel zum 3. mal schreiben, nachdem er ihm jedes mal löchr nur wiel der spitzname nicht zu berfügung steht - find ich auch unnötig...",21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,ed4412e0-9ae8-54ae-b992-742ade990c8d,
01-01-2011 19:03,fresh_joe,SUPER!!!,5,False,"Ein Wahnsinns App!! Bilder, Videos einfach gratis verschicken!",21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,c0702fb7-8286-5a48-9cef-a8bdbd542641,
20-09-2011 07:19,Apple Lover?!...,Hate it,1,False,,20-02-2021 23:53,https://apps.apple.com/au/app/talking-tom-cat-2/id421997825,421997825,au,talking-tom-cat-2,7d2096d3-8a8c-59fb-8259-84e977413ce0,
17-07-2013 12:46,:@:@:@:@:@:@:@,Kann,1,False,Keine nachrichten mehr empfangen seit dem update! ?!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,8fb0940a-543a-58c6-8145-fe942e8a0d8e,
20-10-2012 06:37,Echt geil ...,Fantastisch,5,False,Sehr genialer SMS Ersatz !!! Alles gratis und Bilder senden is auch kostenlos ! Kann ich nur empfehlen !!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,6fa9d827-565c-5bf2-9801-729f5540db87,
29-10-2016 18:33,YunkaN,kein Mittelungssymbol,1,False,seit letzdem Update funktioniert irgendwie garnichts richtig,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,07f39dfe-0699-516d-81ae-47cd75787be7,
23-10-2019 12:38,MatthiasMa,Apple Watch App,1,False,Es fehlt immer noch eine AppleWatch App und ein Dunkelmodus!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,1c838c87-cf21-5ddd-8595-fd5cd60de75f,
03-07-2010 22:10,Mandello,Absolut Spitze,5,False,Must have!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,009c371e-0992-5e29-a33c-486d5c34a6d4,
12-01-2021 08:50,salajdj,Weitergaben der Informationen,1,False,Leider gibt what’s app alle unsere Informationen an Facebook weiter.,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,9d852721-dd9d-5c99-8119-d2963c75c68e,
26-07-2012 21:50,NoNoobXD,Gratis ist geil!,5,False,Heute ist sie gratis DANKE,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,a5435675-b1da-548c-9ecc-6e4dc6565781,
07-11-2011 08:17,Prongslette,Good work outfit7,4,False,This app is so funny and awsome,20-02-2021 23:53,https://apps.apple.com/au/app/talking-tom-cat-2/id421997825,421997825,au,talking-tom-cat-2,c29e5623-9460-5a78-b916-68054547ae89,
12-11-2012 15:54,Chrisi_1820,Naja!,2,False,"Noch immer kein iPhone 5 Support, außerdem bekomme ich in letzter Zeit Push-Benachrichtigungngen spät bis gar nicht! Update ist jetzt auf alle Fälle notwenig!",21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,774fd0a1-8c2b-51fb-93c5-8a9b586fe56e,
08-09-2013 11:56,Barbara Tischlinger,I like it,5,False,Was tät ich ohne dich!? Vielen dank das es dich gibt!,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,116e1c93-3fca-55ca-b473-4f53c915e1c7,
07-01-2013 19:15,Mär€&,Top :),5,False,Super app,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,6ce10011-345e-5b9e-8b60-f8ed1799ee73,
27-02-2017 16:44,1990Lexy,Love it,5,False,Best way to chat for free,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,83e960d0-5d02-59fa-aa66-b88267701aba,
06-02-2015 17:16,Conam\m/,Videos,2,False,Seit dem update können keine Videos mehr verschickt werden...😒,21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,0c741f49-b90f-5187-b3f9-207b7108b662,
03-07-2015 16:32,ö-flo,Good solid well made easy,5,False,"Really well made, I use it more than iMessage, even with people on both. Would like a little more help on settings, groups etc within the app, to help me maximize my use.",21-02-2021 10:15,https://apps.apple.com/at/app/whatsapp-messenger/id310633997,310633997,at,whatsapp-messenger,115fadfc-ed7a-5774-938c-c994ac65f88f,
